stt,id
125206,116417628
125207,100454777
125208,100575154
125209,252783145
125210,252782974
125211,114021952
125212,116413295
125213,100974036
125214,252922760
125215,252922971
125216,164374381
125217,249516945
125218,207985608
125219,251460105
125220,209563088
125221,271080565
125222,271502636
125223,116557449
125224,270522732
125225,99447574
125226,248434549
125227,176580389
125228,209568860
125229,171016709
125230,210113283
125231,210119943
125232,210121007
125233,174153211
125234,176676601
125235,181420899
125236,182094486
125237,270328339
125238,271077936
125239,205854709
125240,182831572
125241,182832023
125242,270526326
125243,202945064
125244,203319766
125245,271557501
125246,252350460
125247,99061924
125248,252341102
125249,263841303
125250,252548672
125251,252548763
125252,253531264
125253,263831652
125254,252807271
125255,116527087
125256,263833219
125257,56785618
125258,94280108
125259,252546264
125260,271024764
125261,252523001
125262,209463640
125263,271069493
125264,270763760
125265,202943859
125266,252353875
125267,93108588
125268,139629587
125269,271112718
125270,271106240
125271,271111314
125272,177543328
125273,252345408
125274,252344766
125275,252944457
125276,253512605
125277,251459335
125278,99659963
125279,263844160
125280,252350428
125281,202946232
125282,252507336
125283,242768922
125284,251438924
125285,251510422
125286,252548373
125287,263844667
125288,178722427
125289,201764346
125290,236180762
125291,263832883
125292,180225708
125293,182832033
125294,263842585
125295,252957044
125296,263841614
125297,263845106
125298,183733546
125299,263833080
125300,252340952
125301,263831325
125302,252519287
125303,205500128
125304,263843135
125305,263844040
125306,263843225
125307,263841267
125308,263829775
125309,178735487
125310,177835347
125311,248120127
125312,252339230
125313,252806155
125314,263836490
125315,177982910
125316,99462626
125317,263855779
125318,263831375
125319,252351043
125320,96744217
125321,252928335
125322,263854863
125323,270310414
125324,263828540
125325,263857877
125326,252505405
125327,168126499
125328,252505409
125329,252349110
125330,98900877
125331,52834073
125332,201768989
125333,248005417
125334,252927615
125335,184986082
125336,93075721
125337,93075999
125338,76523936
125339,178710486
125340,99058050
125341,182834647
125342,99541344
125343,252805156
125344,99061311
125345,87334566
125346,177987714
125347,270728331
125348,252349425
125349,99070054
125350,215514104
125351,252805323
125352,104417271
125353,198481994
125354,87335078
125355,252512609
125356,178709498
125357,252949664
125358,252512549
125359,202945759
125360,101771231
125361,101054811
125362,201775606
125363,180953915
125364,202945032
125365,252518653
125366,100509059
125367,252551374
125368,210122810
125369,252543698
125370,252510924
125371,253505501
125372,253507856
125373,171016591
125374,177250527
125375,96414738
125376,182832355
125377,97799478
125378,184986216
125379,208184483
125380,99059593
125381,182836984
125382,207867870
125383,116497558
125384,171016663
125385,96363129
125386,209580692
125387,204053801
125388,248007682
125389,252350674
125390,207877492
125391,96717233
125392,252958014
125393,263851320
125394,252339878
125395,247511696
125396,248118434
125397,263841768
125398,177987717
125399,272021350
125400,252335496
125401,247949496
125402,263851061
125403,252353961
125404,253512352
125405,201770990
125406,116507575
125407,202943434
125408,252523107
125409,272487200
125410,252347070
125411,202943452
125412,116410922
125413,253516883
125414,248106915
125415,248105659
125416,252918556
125417,252518585
125418,202943869
125419,202945029
125420,252345493
125421,248053421
125422,247654974
125423,248012385
125424,177988234
125425,248143193
125426,248112754
125427,248119968
125428,248105502
125429,247499792
125430,252809882
125431,252353648
125432,252944527
125433,248105906
125434,104516235
125435,209589238
125436,248118002
125437,248054405
125438,236291897
125439,252350246
125440,116522426
125441,116499325
125442,94291657
125443,252773217
125444,251454958
125445,171013723
125446,272727832
125447,272727801
125448,272725904
125449,96521887
125450,209121276
125451,272490374
125452,201771335
125453,177298066
125454,270721322
125455,271110215
125456,270382939
125457,99684993
125458,248239684
125459,271346101
125460,204686811
125461,248015004
125462,255414049
125463,248075775
125464,252810195
125465,188322264
125466,201771983
125467,252516678
125468,95932627
125469,270395812
125470,263830837
125471,252511733
125472,176760249
125473,202946767
125474,247392813
125475,248031466
125476,270325622
125477,171015942
125478,205374604
125479,209546632
125480,168954429
125481,252641604
125482,263842853
125483,171207121
125484,188320783
125485,252805486
125486,272316487
125487,272310846
125488,247653890
125489,209560558
125490,180293847
125491,92521067
125492,177978059
125493,252514642
125494,184057335
125495,248468905
125496,252520870
125497,95847945
125498,182831399
125499,247443251
125500,204952784
125501,173819681
125502,76516313
125503,97491095
125504,209588040
125505,109632366
125506,201775802
125507,252779389
125508,252914161
125509,248444141
125510,252548285
125511,253512876
125512,252516214
125513,248016953
125514,93138020
125515,203402587
125516,203971154
125517,215208823
125518,263847867
125519,253489462
125520,272874550
125521,272877320
125522,272878478
125523,248002874
125524,248204789
125525,272674955
125526,248096272
125527,248096344
125528,248086428
125529,247989190
125530,248123286
125531,252953563
125532,248160647
125533,263841069
125534,272686676
125535,248055079
125536,248013956
125537,181419743
125538,272778971
125539,248125328
125540,272022157
125541,248083663
125542,202945005
125543,248107510
125544,248161289
125545,248430654
125546,252949586
125547,271116725
125548,247385250
125549,82405091
125550,116412542
125551,252348616
125552,248460204
125553,204042877
125554,247378226
125555,248086478
125556,263834565
125557,247971156
125558,248110909
125559,263855986
125560,248158781
125561,248259846
125562,248030704
125563,247373303
125564,248121964
125565,248165935
125566,205637615
125567,97800007
125568,94977049
125569,248199027
125570,248086172
125571,248277874
125572,272761386
125573,248159076
125574,247380151
125575,248086780
125576,248253903
125577,209575414
125578,271095715
125579,248156412
125580,248131675
125581,209583650
125582,248205279
125583,248056678
125584,248054898
125585,248106034
125586,271509351
125587,259455863
125588,248120023
125589,251498457
125590,95801919
125591,252543708
125592,247996698
125593,110022957
125594,248158964
125595,263832235
125596,248018800
125597,96415136
125598,263854326
125599,248422702
125600,248162226
125601,252517636
125602,252340947
125603,253515930
125604,270396056
125605,248093892
125606,247392264
125607,272673338
125608,252810485
125609,248031138
125610,253517476
125611,247989280
125612,252760743
125613,252350900
125614,252515958
125615,209902597
125616,108486567
125617,205652019
125618,263842524
125619,248030488
125620,248124589
125621,248266710
125622,271354404
125623,248119661
125624,263842473
125625,263852266
125626,272713669
125627,247387237
125628,247385775
125629,247376309
125630,252343613
125631,263832661
125632,194534000
125633,248159486
125634,248103587
125635,248489370
125636,263855789
125637,248132549
125638,252546391
125639,270392986
125640,248112235
125641,263835379
125642,248107356
125643,247393280
125644,263846819
125645,271876591
125646,248241378
125647,248108555
125648,248054091
125649,263855204
125650,248256574
125651,247952974
125652,247654119
125653,248491742
125654,263829741
125655,248199428
125656,271685505
125657,248072322
125658,272017435
125659,263852456
125660,248058874
125661,248004019
125662,248107293
125663,248123863
125664,248427313
125665,263854041
125666,263855365
125667,248199337
125668,248412593
125669,248459779
125670,116506721
125671,205653008
125672,252956998
125673,248108964
125674,252512704
125675,249486448
125676,248125906
125677,93039818
125678,248196469
125679,248047406
125680,95557374
125681,263857460
125682,209581996
125683,253524972
125684,263839308
125685,248146099
125686,247378175
125687,248210090
125688,209428798
125689,253505476
125690,270398854
125691,248019155
125692,253515165
125693,248016618
125694,247987540
125695,252964232
125696,248102568
125697,247986555
125698,263847168
125699,248058768
125700,248144125
125701,248422642
125702,248086930
125703,263839171
125704,263830177
125705,215311183
125706,248168593
125707,271689246
125708,248099184
125709,248418501
125710,248177420
125711,248124710
125712,248143497
125713,248196966
125714,248077784
125715,248092265
125716,247384798
125717,263851742
125718,263835364
125719,248431435
125720,247377952
125721,248134261
125722,248131631
125723,100932031
125724,248107575
125725,248427185
125726,216153775
125727,248216224
125728,263836138
125729,248100024
125730,248483175
125731,248123896
125732,270395121
125733,210119523
125734,55967784
125735,248481146
125736,252505252
125737,252514006
125738,252808011
125739,248108210
125740,248117952
125741,248225557
125742,248017683
125743,248014262
125744,248055987
125745,248211203
125746,263837594
125747,247989350
125748,248159728
125749,248114762
125750,248098284
125751,247395385
125752,248229779
125753,248105269
125754,247393142
125755,263832353
125756,247999883
125757,248112367
125758,248491396
125759,247992943
125760,248133061
125761,248124180
125762,248237843
125763,248109993
125764,247990031
125765,263836279
125766,248137295
125767,248159874
125768,248133366
125769,263849238
125770,247380906
125771,248168455
125772,247977680
125773,248135360
125774,247988701
125775,107489960
125776,248028513
125777,247374055
125778,263834629
125779,248051090
125780,248000099
125781,248122267
125782,248127885
125783,248093159
125784,248111255
125785,248153844
125786,248468818
125787,248125072
125788,248085489
125789,247996037
125790,248266549
125791,248413613
125792,248002589
125793,174361855
125794,248446746
125795,248085809
125796,248209856
125797,248278139
125798,247381134
125799,248199397
125800,247978639
125801,247378753
125802,248126336
125803,247387052
125804,248162065
125805,248004330
125806,248449862
125807,263849862
125808,263855527
125809,247377523
125810,248279213
125811,248092855
125812,247382546
125813,248433642
125814,248230092
125815,248208638
125816,248178690
125817,248420979
125818,248141819
125819,248265278
125820,263848680
125821,248373083
125822,248014817
125823,248157358
125824,247973473
125825,248101848
125826,248135021
125827,263847852
125828,252963466
125829,248012561
125830,248134326
125831,217001656
125832,248135633
125833,253520772
125834,248423259
125835,252351584
125836,248099873
125837,248127647
125838,248488181
125839,252936384
125840,248415121
125841,248222059
125842,248102855
125843,248427960
125844,247997441
125845,248444290
125846,247371640
125847,248491608
125848,248102106
125849,271683529
125850,263851982
125851,248483433
125852,248468847
125853,263854448
125854,263832318
125855,248048336
125856,248252798
125857,248435968
125858,248100850
125859,248118071
125860,248235534
125861,248135084
125862,248132766
125863,248280565
125864,263856508
125865,248423110
125866,248099508
125867,248026739
125868,247372391
125869,253510251
125870,248102296
125871,248105444
125872,247391231
125873,248002705
125874,248107835
125875,248428000
125876,248127395
125877,248161783
125878,263851591
125879,248126689
125880,247995640
125881,248113775
125882,248415496
125883,215431263
125884,205633897
125885,248280519
125886,248444856
125887,248278494
125888,247371257
125889,248445192
125890,247397132
125891,263847770
125892,248136684
125893,180923301
125894,247392518
125895,263842823
125896,248122982
125897,247390853
125898,177540563
125899,263832220
125900,248444077
125901,263842735
125902,252517854
125903,247376912
125904,252918097
125905,107490683
125906,252915073
125907,252351619
125908,263855692
125909,248469254
125910,263841187
125911,205654509
125912,248063362
125913,248100528
125914,272632910
125915,252952105
125916,247510374
125917,269997017
125918,96481901
125919,116507813
125920,116496766
125921,252810505
125922,252546756
125923,248128816
125924,177289887
125925,248186098
125926,210121885
125927,202943311
125928,207867424
125929,171015988
125930,252352006
125931,210122611
125932,253534091
125933,270403726
125934,252777089
125935,252345184
125936,272758993
125937,252351720
125938,209927022
125939,248716444
125940,253520411
125941,116530248
125942,183348874
125943,248192656
125944,252508741
125945,188321606
125946,77864453
125947,270317545
125948,270368429
125949,252810722
125950,253291500
125951,248097794
125952,248131423
125953,270351052
125954,252782859
125955,252913914
125956,201777754
125957,248248269
125958,176666362
125959,253522260
125960,209927945
125961,252972654
125962,101060193
125963,120774946
125964,209124770
125965,209566259
125966,207886132
125967,179121756
125968,252353904
125969,208232555
125970,253524817
125971,252777234
125972,251457049
125973,205732643
125974,252935340
125975,200717449
125976,51682988
125977,252774614
125978,252771385
125979,80625467
125980,172244491
125981,252546833
125982,209587548
125983,201774366
125984,272580885
125985,272575019
125986,252964214
125987,252971360
125988,248098957
125989,252952249
125990,252949363
125991,252798523
125992,248173695
125993,216158103
125994,271613849
125995,271645375
125996,271630025
125997,271945553
125998,120773960
125999,272604217
126000,272613051
126001,252519494
126002,252780244
126003,252353730
126004,252513913
126005,252963278
126006,209555877
126007,209562725
126008,95750249
126009,94980681
126010,263834117
126011,215603482
126012,214949928
126013,201775795
126014,209567457
126015,77855106
126016,247380652
126017,173670323
126018,171725989
126019,252347030
126020,252943625
126021,207884763
126022,252949303
126023,263836855
126024,263848891
126025,263843627
126026,215257183
126027,248003674
126028,112018764
126029,242201626
126030,252505619
126031,253522400
126032,271683999
126033,263856522
126034,263844965
126035,217074458
126036,252964734
126037,263851200
126038,248110066
126039,252518629
126040,112611409
126041,263836314
126042,263844155
126043,247985247
126044,216174740
126045,112627092
126046,97431186
126047,182104537
126048,263855575
126049,95564968
126050,180933918
126051,272717092
126052,216920092
126053,51676965
126054,247989682
126055,248133971
126056,263849917
126057,263838222
126058,252511652
126059,263857716
126060,272783488
126061,252957801
126062,248136314
126063,263852092
126064,174362166
126065,248418016
126066,215368839
126067,272066995
126068,263830219
126069,272545843
126070,263839443
126071,248105853
126072,271974640
126073,177246304
126074,252343747
126075,263834434
126076,205735422
126077,252514529
126078,272491816
126079,263829473
126080,209913513
126081,176554609
126082,202943587
126083,251466037
126084,263839129
126085,248544371
126086,272805809
126087,272980759
126088,272981112
126089,272806733
126090,272979913
126091,251493010
126092,183370028
126093,201771415
126094,252348229
126095,252810914
126096,272713274
126097,272707591
126098,201770986
126099,252922519
126100,248074841
126101,272615219
126102,272610793
126103,247450534
126104,253480206
126105,201509299
126106,176579283
126107,272971205
126108,252928921
126109,248144150
126110,251495146
126111,251419219
126112,249520442
126113,248446584
126114,120770579
126115,248006403
126116,209427420
126117,252805083
126118,204687149
126119,176590880
126120,176213869
126121,209467535
126122,204737360
126123,252512654
126124,180252337
126125,177988374
126126,252345460
126127,184411287
126128,182709531
126129,95875491
126130,104417733
126131,202917977
126132,206645737
126133,247443303
126134,252928406
126135,209475344
126136,97752443
126137,205635255
126138,205739577
126139,210113301
126140,208236959
126141,252350244
126142,207867793
126143,252512641
126144,252346244
126145,209918994
126146,205732005
126147,216168846
126148,272972002
126149,207869690
126150,247347343
126151,180901993
126152,252781888
126153,270727531
126154,270733957
126155,205655470
126156,181751714
126157,248072677
126158,269944458
126159,271555110
126160,272743156
126161,272738872
126162,209913018
126163,252805034
126164,247443685
126165,180930086
126166,247983558
126167,180293290
126168,87337410
126169,93041994
126170,180293292
126171,272817161
126172,272654578
126173,272822409
126174,272820965
126175,102422684
126176,252524754
126177,210122865
126178,271016315
126179,271033710
126180,248108764
126181,252340398
126182,76903865
126183,253531214
126184,188654778
126185,202944284
126186,171013037
126187,263845834
126188,188322277
126189,252511608
126190,116496413
126191,93541870
126192,116462362
126193,252804798
126194,209566409
126195,263854191
126196,244171428
126197,247450707
126198,247309040
126199,251451884
126200,251497539
126201,236185087
126202,242791110
126203,252779650
126204,180930038
126205,202897747
126206,180290872
126207,249722633
126208,181751513
126209,176806117
126210,209425610
126211,272865926
126212,201628799
126213,272652542
126214,272689172
126215,272682386
126216,272665997
126217,271768259
126218,100575980
126219,185000592
126220,93013791
126221,200921460
126222,209598656
126223,113330027
126224,249213244
126225,76400931
126226,125341585
126227,26024615
126228,97728594
126229,176631184
126230,174510708
126231,174496742
126232,139066970
126233,197417202
126234,49538645
126235,252042715
126236,252311431
126237,177727356
126238,204428435
126239,100623280
126240,76213469
126241,185668854
126242,262605147
126243,126474243
126244,189541316
126245,183901608
126246,185841496
126247,197415696
126248,206628940
126249,183901588
126250,73628032
126251,82669448
126252,74037688
126253,180931338
126254,43248040
126255,2069023
126256,41214166
126257,177962539
126258,185467268
126259,130546406
126260,102687786
126261,76400042
126262,249742923
126263,113330027
126264,249213244
126265,76400931
126266,125341585
126267,26024615
126268,97728594
126269,176631184
126270,174510708
126271,174496742
126272,139066970
126273,197417202
126274,49538645
126275,252042715
126276,252311431
126277,177727356
126278,204428435
126279,100623280
126280,76213469
126281,185668854
126282,262605147
126283,126474243
126284,189541316
126285,183901608
126286,185841496
126287,197415696
126288,206628940
126289,183901588
126290,73628032
126291,82669448
126292,74037688
126293,180931338
126294,43248040
126295,2069023
126296,41214166
126297,177962539
126298,185467268
126299,130546406
126300,102687786
126301,76400042
126302,249742923
126303,142478091
126304,107353139
126305,41205556
126306,76694086
126307,247244354
126308,191217804
126309,76401752
126310,34744097
126311,34561757
126312,183901586
126313,101470399
126314,102738965
126315,76688898
126316,178004404
126317,263643576
126318,206676900
126319,3678087
126320,252038115
126321,20589162
126322,7921268
126323,82721427
126324,59494231
126325,102802018
126326,206669218
126327,263449821
126328,83348812
126329,270488390
126330,85740607
126331,66548386
126332,102817852
126333,206908569
126334,55595757
126335,3567655
126336,76396068
126337,215141147
126338,206673055
126339,102739257
126340,76394174
126341,54630990
126342,55601617
126343,125516207
126344,178093052
126345,249858690
126346,142789853
126347,7921285
126348,206946064
126349,126527708
126350,59417451
126351,271065158
126352,36017495
126353,52320441
126354,56252729
126355,101788750
126356,55597250
126357,253892078
126358,206945189
126359,113623968
126360,91209335
126361,34705715
126362,95218547
126363,270504783
126364,192475873
126365,49910019
126366,184782104
126367,158019962
126368,195624160
126369,95218451
126370,212992705
126371,252456572
126372,73553829
126373,125362334
126374,143185998
126375,205942263
126376,377644
126377,158019964
126378,50440386
126379,58213080
126380,270677758
126381,31991943
126382,100931414
126383,16391543
126384,48363463
126385,139979522
126386,89480924
126387,4080373
126388,263068035
126389,3718031
126390,25072622
126391,22725674
126392,3953475
126393,69162891
126394,71553537
126395,170708227
126396,253361950
126397,40752446
126398,59258215
126399,272267675
126400,199706229
126401,3717993
126402,95218547
126403,270504783
126404,192475873
126405,49910019
126406,184782104
126407,158019962
126408,195624160
126409,95218451
126410,212992705
126411,252456572
126412,73553829
126413,125362334
126414,143185998
126415,205942263
126416,377644
126417,158019964
126418,50440386
126419,58213080
126420,270677758
126421,31991943
126422,100931414
126423,16391543
126424,48363463
126425,139979522
126426,89480924
126427,4080373
126428,263068035
126429,3718031
126430,25072622
126431,22725674
126432,3953475
126433,69162891
126434,71553537
126435,170708227
126436,253361950
126437,40752446
126438,59258215
126439,272267675
126440,199706229
126441,3717993
126442,60863041
126443,100384412
126444,115897817
126445,68267309
126446,1635863
126447,54746312
126448,204027455
126449,1986539
126450,160814570
126451,242411309
126452,202429194
126453,263109177
126454,70540568
126455,195801298
126456,190705657
126457,53563837
126458,241899722
126459,67060010
126460,155370834
126461,160814425
126462,242115233
126463,410669
126464,271223253
126465,42459036
126466,116406688
126467,193433626
126468,59305983
126469,13527009
126470,251547350
126471,77539095
126472,193699465
126473,130230758
126474,181122315
126475,184781428
126476,73358946
126477,13454614
126478,52798281
126479,116406087
126480,20737986
126481,426595
126482,97957715
126483,131497044
126484,1938699
126485,204027439
126486,46723656
126487,3737965
126488,177569707
126489,140635218
126490,3236901
126491,116406680
126492,146272620
126493,270766779
126494,221223548
126495,92504512
126496,53486723
126497,13527011
126498,50247846
126499,72687656
126500,532293
126501,210277396
126502,201296282
126503,243090201
126504,271118295
126505,221229959
126506,182458784
126507,180923145
126508,33492466
126509,174609868
126510,262692747
126511,204875004
126512,68688353
126513,1443167
126514,85923518
126515,56814270
126516,13527003
126517,74953479
126518,127479166
126519,263559023
126520,181233138
126521,206840672
126522,563395
126523,109960224
126524,116877507
126525,72225298
126526,53095303
126527,272301570
126528,7839316
126529,6879027
126530,171825183
126531,151947116
126532,160929900
126533,262663925
126534,47161889
126535,171651727
126536,197695116
126537,207563624
126538,532292
126539,207754109
126540,399804
126541,248989511
126542,13527004
126543,272301564
126544,77230265
126545,188713012
126546,357023
126547,374250
126548,99046098
126549,193670592
126550,173151370
126551,168559524
126552,186434696
126553,165098846
126554,194104226
126555,51286688
126556,144934447
126557,99046143
126558,99514030
126559,53609073
126560,83607353
126561,154474443
126562,21176621
126563,12786687
126564,197084482
126565,16158716
126566,181379111
126567,193433616
126568,130996084
126569,171825185
126570,101839209
126571,73355339
126572,22532958
126573,54672660
126574,75813197
126575,52855109
126576,1383707
126577,272201344
126578,393540
126579,54708694
126580,205018812
126581,262646235
126582,62257695
126583,196283482
126584,74569879
126585,179735874
126586,205698781
126587,127032038
126588,2406383
126589,1709187
126590,1379333
126591,252138279
126592,225911224
126593,158762504
126594,15249070
126595,250228883
126596,20704715
126597,171470268
126598,10191440
126599,163577792
126600,248542395
126601,167613628
126602,57772694
126603,179546681
126604,138330244
126605,77149793
126606,208907001
126607,960857
126608,79006318
126609,48480453
126610,10281274
126611,248939590
126612,209332784
126613,138226291
126614,204880989
126615,52413566
126616,74859800
126617,7964040
126618,4060907
126619,198228434
126620,262646222
126621,252355287
126622,252355226
126623,479128
126624,105378738
126625,170708209
126626,111256765
126627,14058009
126628,136939561
126629,272222204
126630,20642861
126631,53825966
126632,270550758
126633,271794905
126634,91343892
126635,127814392
126636,85375649
126637,74859414
126638,37156637
126639,101995192
126640,8312022
126641,46626761
126642,16422560
126643,532279
126644,73230833
126645,102411864
126646,13853023
126647,26230863
126648,272376603
126649,221230154
126650,34588491
126651,11717094
126652,73633328
126653,108684594
126654,456169
126655,3672583
126656,493177
126657,140586143
126658,152205191
126659,10413223
126660,197380967
126661,207771799
126662,74686685
126663,197084472
126664,518928
126665,85029029
126666,247953105
126667,114275091
126668,262646206
126669,271319863
126670,3547971
126671,3102831
126672,252632973
126673,168664549
126674,253473928
126675,26068586
126676,19884545
126677,252401139
126678,3672563
126679,195545319
126680,36369146
126681,207642350
126682,214493625
126683,14993029
126684,478522
126685,155463021
126686,185718650
126687,185715404
126688,253473919
126689,180585154
126690,47161879
126691,14923951
126692,53918589
126693,540061
126694,270808115
126695,43176185
126696,241899638
126697,208748442
126698,48579424
126699,2805693
126700,93862443
126701,222655549
126702,816834
126703,8047919
126704,272896452
126705,650540
126706,263629872
126707,532298
126708,15186800
126709,73516878
126710,90142216
126711,91984910
126712,8009526
126713,525791
126714,272851229
126715,185692565
126716,37157427
126717,72680634
126718,215152337
126719,72330202
126720,271070949
126721,215152340
126722,198501314
126723,263208657
126724,39820456
126725,46108499
126726,1073276
126727,33492492
126728,573648
126729,197589555
126730,248697149
126731,128594025
126732,12110427
126733,194525873
126734,202183226
126735,196525368
126736,242835313
126737,12052515
126738,74571946
126739,242798160
126740,145289165
126741,478492
126742,270127545
126743,186741753
126744,8312028
126745,38576163
126746,271291319
126747,99045834
126748,263975007
126749,55769585
126750,12081404
126751,7930803
126752,397616
126753,50579666
126754,195665755
126755,73163369
126756,15358402
126757,597440
126758,272222266
126759,150789065
126760,252678559
126761,270980902
126762,4071163
126763,602980
126764,10576700
126765,206639780
126766,7004269
126767,389517
126768,12081410
126769,193922568
126770,270774901
126771,253308111
126772,75700729
126773,44251095
126774,74991834
126775,5457861
126776,4700941
126777,187746327
126778,53277162
126779,175532928
126780,252602629
126781,436533
126782,36336037
126783,111107677
126784,270976382
126785,149153653
126786,392133
126787,134419461
126788,448374
126789,532003
126790,270115811
126791,1559539
126792,7336147
126793,491556
126794,141483251
126795,34267255
126796,402702
126797,10833322
126798,57767456
126799,249947066
126800,204875012
126801,272363882
126802,53901827
126803,10226604
126804,271410581
126805,10019414
126806,229707044
126807,114275075
126808,215141283
126809,252098361
126810,50490599
126811,83038166
126812,83038157
126813,6679915
126814,190087787
126815,428852
126816,214515116
126817,20717170
126818,197337604
126819,215141281
126820,29288284
126821,263863495
126822,270661400
126823,272369189
126824,208299917
126825,7934161
126826,10263197
126827,270512596
126828,191506465
126829,1559537
126830,72001045
126831,215748884
126832,263703080
126833,252174747
126834,247934549
126835,8010143
126836,91343810
126837,72646203
126838,186369341
126839,4056407
126840,186369339
126841,271211405
126842,11368963
126843,160814413
126844,46626777
126845,1577271
126846,95039339
126847,2063591
126848,129036151
126849,34844290
126850,270511869
126851,3859129
126852,146273722
126853,541167
126854,213488444
126855,262525565
126856,190705665
126857,47245168
126858,193701980
126859,162250565
126860,370260
126861,215991146
126862,268453833
126863,270486574
126864,113228772
126865,125921425
126866,262525585
126867,194568674
126868,171821231
126869,34584985
126870,214493577
126871,402303
126872,269947013
126873,3547963
126874,206307750
126875,186080598
126876,828635
126877,165150424
126878,263798509
126879,162259631
126880,10833326
126881,197047925
126882,162250562
126883,46723670
126884,165021223
126885,11413606
126886,178231957
126887,271141504
126888,271324357
126889,253226670
126890,53757978
126891,251998000
126892,109580653
126893,90960325
126894,45551368
126895,7229789
126896,56941775
126897,10315142
126898,167685113
126899,204027445
126900,180723664
126901,145288348
126902,188229147
126903,373834
126904,50784535
126905,152205194
126906,165150430
126907,12124441
126908,36459851
126909,54862169
126910,165150428
126911,253468607
126912,20276181
126913,254132233
126914,52386283
126915,950947
126916,10104217
126917,37118920
126918,394047
126919,180586400
126920,271380197
126921,7365195
126922,52386309
126923,195545368
126924,171825181
126925,270482908
126926,35240889
126927,38494105
126928,165150350
126929,251997695
126930,126742919
126931,59488352
126932,248555097
126933,4795141
126934,21176617
126935,90514182
126936,192612421
126937,179546690
126938,208565585
126939,10833318
126940,120141360
126941,259535775
126942,11220291
126943,58798223
126944,260810309
126945,213496989
126946,461974
126947,7886650
126948,172175813
126949,58709415
126950,46626771
126951,209349585
126952,225195100
126953,263397554
126954,271994897
126955,4309067
126956,370261
126957,38486071
126958,198495004
126959,262646224
126960,10833328
126961,89793158
126962,249271257
126963,146077311
126964,46723654
126965,165150429
126966,84704979
126967,436544
126968,19792253
126969,2796921
126970,270708345
126971,152370951
126972,185406960
126973,36704869
126974,200677716
126975,77986634
126976,179074119
126977,270978320
126978,225268215
126979,199607879
126980,375255
126981,42684126
126982,24998542
126983,253473946
126984,100293908
126985,176825475
126986,207354840
126987,270131238
126988,50356123
126989,414645
126990,104465372
126991,272122715
126992,6073673
126993,20915882
126994,14455982
126995,205059388
126996,181122325
126997,270977139
126998,108684589
126999,32546892
127000,53765002
127001,162259629
127002,255427515
127003,14079682
127004,251997557
127005,32638320
127006,75813209
127007,2805823
127008,3236903
127009,221223550
127010,207958464
127011,7599412
127012,253248344
127013,160370110
127014,260435013
127015,187808029
127016,180962418
127017,185685733
127018,181234940
127019,14055014
127020,248591405
127021,408916
127022,42435491
127023,252539373
127024,1011884
127025,55551624
127026,272305831
127027,54754571
127028,54380452
127029,704932
127030,186292914
127031,195526437
127032,253284508
127033,262037865
127034,208428309
127035,270663765
127036,270118451
127037,207272317
127038,252389854
127039,253473899
127040,94383189
127041,107535255
127042,38121444
127043,10116851
127044,14875688
127045,204337403
127046,171095756
127047,125361775
127048,93297703
127049,127896149
127050,17016825
127051,6675855
127052,7270519
127053,87389625
127054,3954343
127055,970266
127056,2287449
127057,94384785
127058,214493588
127059,12502140
127060,4440569
127061,252602463
127062,195545324
127063,186676024
127064,217387233
127065,7886701
127066,262783967
127067,79104657
127068,213974133
127069,252040834
127070,197084479
127071,10833320
127072,253495902
127073,19665444
127074,269951251
127075,1063816
127076,97820566
127077,195168929
127078,192124397
127079,271617207
127080,75622611
127081,171584532
127082,253361072
127083,73356675
127084,213913727
127085,214493600
127086,208565593
127087,217336256
127088,185006071
127089,9813224
127090,214927078
127091,163264761
127092,176064225
127093,202438952
127094,2213663
127095,270670454
127096,271194895
127097,180593102
127098,17373717
127099,169375343
127100,546030
127101,270661633
127102,197117231
127103,42659451
127104,253043289
127105,27962197
127106,270980792
127107,69624546
127108,38072055
127109,270145068
127110,138214319
127111,270660740
127112,538422
127113,40849479
127114,262852717
127115,216983078
127116,168559526
127117,270715546
127118,8155346
127119,205113440
127120,560507
127121,108241197
127122,180103971
127123,1383705
127124,23423915
127125,110820113
127126,146271833
127127,207810985
127128,915426
127129,10857181
127130,270772305
127131,543208
127132,179377081
127133,5503081
127134,108241216
127135,208565581
127136,271313299
127137,113000439
127138,146272587
127139,212977624
127140,439366
127141,254081952
127142,249535221
127143,257759773
127144,214593579
127145,207013279
127146,53805871
127147,219460718
127148,67196071
127149,167462120
127150,14997093
127151,221232714
127152,43897520
127153,253525840
127154,39376972
127155,430356
127156,23433244
127157,12741781
127158,44627534
127159,163552665
127160,192692424
127161,253473922
127162,194770504
127163,43739823
127164,143146958
127165,10643534
127166,3236899
127167,515321
127168,204802833
127169,137375214
127170,478534
127171,418282
127172,55321170
127173,419246
127174,263069051
127175,439211
127176,88191610
127177,207642297
127178,11470640
127179,189170749
127180,90508063
127181,72711854
127182,95997953
127183,28934114
127184,270954743
127185,270980830
127186,46789757
127187,556402
127188,402703
127189,86532027
127190,169818434
127191,91088260
127192,41093357
127193,205601878
127194,505847
127195,21259728
127196,467070
127197,161903988
127198,389584
127199,215103345
127200,373385
127201,115254292
127202,902281
127203,192949473
127204,81065241
127205,270980808
127206,39359747
127207,2823885
127208,185715644
127209,415697
127210,249533735
127211,252002971
127212,262664356
127213,10282012
127214,441083
